request_id,category,complexity,status,latency,timestamp
d6b9f8c0-1340-402f-a9eb-52950930a282,general,low,success,5.908795356750488,2025-12-23T13:17:59.420258
d9e33878-8666-4867-96eb-f5e65c60924d,general,low,success,7.78167200088501,2025-12-23T13:18:10.204063
950dc162-607a-4a61-bed5-fe64a39c0f5e,data_science,medium,success,9.131788730621338,2025-12-23T13:18:22.338396
128e5a0d-a1f8-48fe-98d5-c7eafa55b38b,creative,low,success,3.129028081893921,2025-12-23T13:18:28.471693
70576f4d-797f-4975-acc8-d454e3889689,coding,low,success,5.535933494567871,2025-12-23T13:18:37.009448
1025865b-228b-42a1-8aef-a4d58f2a5830,coding,low,success,5.456510543823242,2025-12-23T13:18:45.468175
180c982a-ebc0-42e6-a102-7dc7b62089f3,technical,medium,success,4.5781965255737305,2025-12-23T13:18:53.049678
